what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214513907390
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1214513907421
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214513916968
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1214513945437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214513948593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214513955625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214513955953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214513961937
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214513964562
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214513984640
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214513984640
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1214513986812
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214513987109
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214513987171
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214514046718
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214514059203
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214514059203
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1214514060421
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214514060703
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214514060765
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214514075593
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1214514141390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214514146328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214514155812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214514156187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214514167328
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214514177421
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214514177484
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1214514311906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214514315328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214514322750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214514323140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214514338812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214514447546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214514492328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1214514521078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214514523437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214514628562
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214514643781
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1214514647000
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214514647234
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214514647296
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1214514650875
