what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1214505381921
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1214505381921
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1214505381921
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1214505381921
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1214505381921
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1214505381968
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1214505381968
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1214505382000
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1214505382000
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1214505382125
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1214505382125
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1214505382125
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1214505382140
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1214505382140
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1214505382140
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1214505382140
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1214505382171
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1214505382171
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1214505382171
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1214505382171
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1214505382171
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1214505382171
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1214505382171
os,sysinfo,,,"win32",1214505382187
arch,sysinfo,,,"x86",1214505382187
ws,sysinfo,,,"win32",1214505382187
locale,sysinfo,,,"en_US",1214505382187
processors,sysinfo,,,"2",1214505382187
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1214505382187
java.runtime.version,sysinfo,,,"1.7.0_67-b01",1214505382187
java.specification.name,sysinfo,,,"Java Platform API Specification",1214505382187
java.specification.vendor,sysinfo,,,"Oracle Corporation",1214505382187
java.specification.version,sysinfo,,,"1.7",1214505382187
java.vendor,sysinfo,,,"Oracle Corporation",1214505382187
java.version,sysinfo,,,"1.7.0_67",1214505382187
java.vm.info,sysinfo,,,"mixed mode",1214505382187
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1214505382187
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1214505382187
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1214505382187
java.vm.specification.version,sysinfo,,,"1.7",1214505382187
java.vm.vendor,sysinfo,,,"Oracle Corporation",1214505382187
java.vm.version,sysinfo,,,"24.65-b04",1214505382187
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1214505382484
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1214505382500
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1214505382546
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1214505382578
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1214505382640
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1214505382640
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1214505382796
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1214505383781
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214505383984
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214505384031
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1214505384343
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1214505384375
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1214505384656
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1214505386125
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214505386140
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214505386171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214505559109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214505560843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214505562718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214505596328
