what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1214505232562
locale,sysinfo,,,"en_US",1214505232562
processors,sysinfo,,,"2",1214505232562
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1214505232562
java.runtime.version,sysinfo,,,"1.7.0_67-b01",1214505232562
java.specification.name,sysinfo,,,"Java Platform API Specification",1214505232562
java.specification.vendor,sysinfo,,,"Oracle Corporation",1214505232562
java.specification.version,sysinfo,,,"1.7",1214505232562
java.vendor,sysinfo,,,"Oracle Corporation",1214505232562
java.version,sysinfo,,,"1.7.0_67",1214505232562
java.vm.info,sysinfo,,,"mixed mode",1214505232562
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1214505232562
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1214505232562
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1214505232562
java.vm.specification.version,sysinfo,,,"1.7",1214505232562
java.vm.vendor,sysinfo,,,"Oracle Corporation",1214505232562
java.vm.version,sysinfo,,,"24.65-b04",1214505232562
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1214505233015
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1214505233031
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1214505233078
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1214505233093
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1214505233250
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1214505233250
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1214505233546
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1214505234421
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1214505235265
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1214505235296
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1214505235437
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1214505241312
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214505241328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214505248281
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1214505261031
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1214505261609
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1214505261640
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1214505261953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214505264796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214505310828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214505334546
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1214505339859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214505343796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1214505379265
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214505379453
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1214505379500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1214505384828
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1214505387609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1214505387890
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1214505388671
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1214505391875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1214505392234
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1214505401828
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1214505420843
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1214505420859
